Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,Photos (used),X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Precision Vector Length,Tightness (percent),Tightness (project units),Angle (deg.),Control Name,RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,#Constraints,Target Code,Target Bits,Ref. Check Tag,Photos (marked),Color (R),Color (G),Color (B)
60," ","1,3",1.142537,0.285624,-0.000912,0.000294,0.000365,0.000400,0.000616,0.002510,0.000046,25.255239, ,0.022359,0.024345,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
61," ","1,3",-0.142277,0.285661,0.000657,0.000121,0.000286,0.000328,0.000451,0.002964,0.000054,31.402046, ,0.030583,0.031579,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
62," ","1,3",0.000552,0.285728,0.000341,0.000120,0.000284,0.000321,0.000445,0.000677,0.000012,31.553422, ,0.006902,0.007043,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
63," ","1,3",0.999699,0.285630,-0.000496,0.000254,0.000345,0.000378,0.000572,0.004645,0.000084,26.484617, ,0.042193,0.045419,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
64," ","1,3",0.143312,0.285785,0.000215,0.000125,0.000285,0.000319,0.000445,0.000581,0.000011,31.443625, ,0.005849,0.005851,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
65," ","1,3",0.286065,0.285780,-0.000422,0.000135,0.000289,0.000320,0.000452,0.004364,0.000079,31.075938, ,0.043452,0.043918,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
66," ","1,3",0.856870,0.285730,-0.000416,0.000221,0.000328,0.000360,0.000535,0.003596,0.000065,27.657853, ,0.033351,0.035470,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
67," ","1,3",0.428750,0.285865,-0.000134,0.000150,0.000295,0.000325,0.000464,0.004071,0.000074,30.489118, ,0.039926,0.040890,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
68," ","1,3",0.713990,0.285808,-0.000178,0.000193,0.000314,0.000345,0.000505,0.003244,0.000059,28.743487, ,0.030703,0.032261,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
69," ","1,3",0.571426,0.285839,0.001387,0.000169,0.000303,0.000333,0.000481,0.003410,0.000062,29.712690, ,0.032872,0.034109,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
70," ","1,3",1.142494,0.142672,-0.000769,0.000305,0.000406,0.000411,0.000653,0.003983,0.000072,24.703944, ,0.034413,0.037162,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
71," ","1,3",-0.142222,0.142704,0.000085,0.000126,0.000322,0.000343,0.000487,0.002420,0.000044,29.980158, ,0.024039,0.025056,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
72," ","1,3",0.999682,0.142754,0.000072,0.000265,0.000385,0.000390,0.000609,0.002495,0.000045,25.807894, ,0.021972,0.023454,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
73," ","1,3",0.000500,0.142908,0.000141,0.000126,0.000320,0.000336,0.000481,0.002372,0.000043,30.150788, ,0.023326,0.023968,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
74," ","1,3",0.856886,0.142960,-0.000526,0.000231,0.000367,0.000373,0.000572,0.002995,0.000054,26.844638, ,0.026867,0.028337,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
75," ","1,3",0.143424,0.142793,0.000519,0.000132,0.000321,0.000333,0.000481,0.001006,0.000018,30.089007, ,0.009775,0.009880,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
76," ","1,3",0.714024,0.143091,-0.000330,0.000202,0.000352,0.000359,0.000542,0.004543,0.000083,27.797669, ,0.041505,0.043217,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
77," ","1,3",0.286116,0.142935,0.000238,0.000142,0.000325,0.000334,0.000487,0.001561,0.000028,29.799630, ,0.014985,0.015009,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
78," ","1,3",0.428786,0.143087,-0.000127,0.000158,0.000331,0.000339,0.000500,0.001236,0.000022,29.303374, ,0.011678,0.011849,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
79," ","1,3",0.571355,0.143073,0.000202,0.000178,0.000340,0.000347,0.000518,0.002160,0.000039,28.630489, ,0.020079,0.020660,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
80," ","1,3",1.142425,-0.000036,-0.001768,0.000318,0.000450,0.000425,0.000696,0.002182,0.000040,24.101658, ,0.018298,0.019586,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
81," ","1,3",-0.142146,-0.000046,0.001709,0.000133,0.000363,0.000361,0.000529,0.002697,0.000049,28.634880, ,0.025831,0.027136,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
82," ","1,3",0.856773,0.000364,-0.001367,0.000243,0.000410,0.000388,0.000615,0.002792,0.000051,26.004105, ,0.024240,0.025361,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
83," ","1,3",0.143339,0.000093,-0.000315,0.000140,0.000361,0.000351,0.000522,0.004276,0.000078,28.768536, ,0.040063,0.040939,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
84," ","1,3",0.286007,0.000207,-0.000882,0.000151,0.000365,0.000352,0.000529,0.004324,0.000079,28.538686, ,0.039977,0.040287,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
85," ","1,3",0.428859,0.000281,-0.001051,0.000168,0.000372,0.000356,0.000542,0.003128,0.000057,28.126756, ,0.028528,0.028697,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
86," ","1,3",0.714144,0.000260,0.000135,0.000213,0.000394,0.000374,0.000584,0.000809,0.000015,26.843786, ,0.007159,0.007403,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
87," ","1,3",0.571452,0.000298,0.000640,0.000188,0.000382,0.000363,0.000559,0.002490,0.000045,27.564491, ,0.022381,0.022820,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
88," ","1,3",1.142375,-0.142829,-0.002504,0.000333,0.000499,0.000441,0.000744,0.002510,0.000046,23.469970, ,0.020470,0.021750,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
89," ","1,3",0.999465,-0.142387,-0.001883,0.000291,0.000476,0.000422,0.000699,0.004712,0.000086,24.347211, ,0.039019,0.040993,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
90," ","1,3",-0.142172,-0.142772,0.001154,0.000140,0.000409,0.000382,0.000577,0.001272,0.000023,27.335742, ,0.011758,0.012450,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
91," ","1,3",0.856885,-0.142347,-0.001709,0.000256,0.000457,0.000406,0.000662,0.000103,0.000002,25.156593, ,0.000873,0.000907,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
92," ","1,3",0.000591,-0.142728,0.000198,0.000142,0.000406,0.000374,0.000570,0.002200,0.000040,27.510756, ,0.020122,0.020985,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
93," ","1,3",0.714057,-0.142235,-0.001530,0.000226,0.000440,0.000392,0.000632,0.004336,0.000079,25.883512, ,0.037063,0.037993,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
94," ","1,3",0.143325,-0.142590,-0.000631,0.000149,0.000406,0.000371,0.000570,0.004319,0.000079,27.506747, ,0.039076,0.040233,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
95," ","1,3",0.286023,-0.142542,-0.001661,0.000161,0.000410,0.000371,0.000576,0.005812,0.000106,27.324929, ,0.051910,0.052736,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
96," ","1,3",0.571428,-0.142306,-0.001645,0.000200,0.000427,0.000382,0.000607,0.003705,0.000067,26.499261, ,0.032161,0.032540,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
97," ","1,3",0.428808,-0.142331,-0.001482,0.000178,0.000417,0.000375,0.000589,0.008027,0.000146,26.988217, ,0.070713,0.070854,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
1001," ","1,3",0.000000,1.000000,0.000000,fixed,fixed,fixed,fixed,0.004996,0.000091,38.414714,1,0.499408,0.520102,3,White,Default, ,Control,yes,no,0,1,1, ,"1,3",255,255,255
1002," ","1,3",1.000000,1.000000,0.000000,fixed,fixed,fixed,fixed,0.005356,0.000097,28.639374,2,0.380393,0.424343,3,White,Default, ,Control,yes,no,0,2,2, ,"1,3",255,255,255
1003," ","1,3",0.000000,0.000000,0.000000,fixed,fixed,fixed,fixed,0.000110,0.000002,28.797928,3,0.649367,0.703584,3,White,Default, ,Control,yes,no,0,3,3, ,"1,3",255,255,255
1004," ","1,3",1.000000,0.000000,0.000000,fixed,fixed,fixed,fixed,0.001536,0.000028,25.088924,4,0.470774,0.495561,1,White,Default, ,Control,yes,no,0,4,4, ,"1,3",255,255,255
