# Mark points for DBAT camera calibration demo
# Format: image id, point id, x, y, sxy
19,   48, 1323.5654, 1620.8969, 0.1
19,   60,  980.7791, 1620.8259, 0.1
19,   70,  813.0539, 1619.2162, 0.1
19,   39, 1497.3542, 1617.9386, 0.1
19,   80,  649.4633, 1615.7189, 0.1
19,   88,  490.0093, 1611.6664, 0.1
19,   29, 1670.5722, 1612.1416, 0.1
19,   19, 1843.6525, 1606.8938, 0.1
19,   11, 2016.8689, 1601.6306, 0.1
19,   63,  973.7360, 1456.3436, 0.1
19,   53, 1145.7480, 1455.8087, 0.1
19,   72,  804.4939, 1455.9308, 0.1
19,   46, 1320.0685, 1453.7969, 0.1
19, 1004,  639.5746, 1453.9531, 0.1
19,   89,  479.8268, 1450.7517, 0.1
19,   38, 1495.0765, 1449.3936, 0.1
19,   28, 1669.9940, 1444.5064, 0.1
19, 1002, 1844.0716, 1438.7994, 0.1
19,   10, 2016.4384, 1431.7271, 0.1
19,   74,  796.7746, 1288.4919, 0.1
19,   82,  631.1279, 1287.9438, 0.1
19,   66,  967.0590, 1287.6766, 0.1
19,   91,  470.2768, 1287.0214, 0.1
19,   57, 1140.5157, 1285.9397, 0.1
19,   44, 1316.2809, 1282.8320, 0.1
19,   35, 1492.8040, 1278.4178, 0.1
19,   27, 1668.8540, 1272.9780, 0.1
19,   18, 1843.4541, 1266.8030, 0.1
19,    9, 2016.5703, 1260.1340, 0.1
19,   93,  461.6436, 1120.5200, 0.1
19,   86,  622.3936, 1119.6697, 0.1
19,   76,  789.3504, 1117.8578, 0.1
19,   68,  960.5545, 1115.5637, 0.1
19,   58, 1135.0044, 1112.7120, 0.1
19,   47, 1311.9989, 1108.9117, 0.1
19,   37, 1489.7740, 1104.0670, 0.1
19,   26, 1666.8289, 1098.4758, 0.1
19,   16, 1841.8434, 1092.1214, 0.1
19,    7, 2015.1922, 1085.7739, 0.1
19,   96,  454.3998,  951.9912, 0.1
19,   87,  615.2146,  948.8909, 0.1
19,   79,  782.5752,  945.0810, 0.1
19,   69,  954.1158,  941.2726, 0.1
19,   59, 1129.4089,  936.9437, 0.1
19,   49, 1307.2119,  932.2232, 0.1
19,   36, 1485.7841,  926.9736, 0.1
19,   24, 1663.3172,  921.2983, 0.1
19,   15, 1838.9939,  915.6364, 0.1
19,    5, 2012.7533,  909.9278, 0.1
19,   97,  448.5977,  782.6661, 0.1
19,   85,  610.1075,  776.9272, 0.1
19,   78,  777.0328,  771.1371, 0.1
19,   67,  948.9334,  765.2277, 0.1
19,   56, 1124.3306,  759.4965, 0.1
19,   43, 1302.0189,  753.8997, 0.1
19,   34, 1480.3991,  748.3526, 0.1
19,   22, 1658.0383,  743.0266, 0.1
19,   13, 1833.8660,  737.8864, 0.1
19,    3, 2007.6061,  732.9705, 0.1
19,   95,  444.2689,  613.1836, 0.1
19,   84,  605.5754,  605.0928, 0.1
19,   77,  772.1532,  597.2237, 0.1
19,   65,  943.9683,  589.7243, 0.1
19,   55, 1118.9297,  582.6231, 0.1
19,   41, 1296.2717,  576.1108, 0.1
19,   33, 1474.2952,  570.3894, 0.1
19,   20, 1651.6712,  565.2679, 0.1
19,   12, 1827.2870,  560.6416, 0.1
19,    2, 2000.8111,  556.3839, 0.1
19,   94,  440.9479,  444.9276, 0.1
19,   83,  602.1852,  434.7410, 0.1
19,   75,  768.3239,  424.9045, 0.1
19,   64,  939.4287,  415.7720, 0.1
19,   54, 1113.5082,  407.3012, 0.1
19,   40, 1290.1738,  400.2223, 0.1
19,   32, 1467.4735,  394.0611, 0.1
19,   21, 1644.2010,  389.0354, 0.1
19,   14, 1819.5043,  384.7539, 0.1
19,    4, 1993.3616,  380.8815, 0.1
19,   92,  438.7071,  278.4369, 0.1
19, 1003,  599.7651,  266.4821, 0.1
19,   73,  765.6026,  255.2421, 0.1
19,   62,  935.4741,  244.8088, 0.1
19,   51, 1108.5371,  235.3792, 0.1
19,   45, 1283.7470,  226.5146, 0.1
19,   31, 1459.9924,  220.5356, 0.1
19,   23, 1635.9489,  215.2772, 0.1
19, 1001, 1810.6897,  211.1043, 0.1
19,    6, 1984.5720,  207.1301, 0.1
19,   90,  437.4670,  114.2535, 0.1
19,   81,  597.8444,  100.9697, 0.1
19,   71,  763.2466,   88.7917, 0.1
19,   61,  931.8463,   77.1099, 0.1
19,   50, 1103.5568,   66.9531, 0.1
19,   42, 1277.2360,   56.6793, 0.1
19,   30, 1452.0477,   50.9500, 0.1
19,   25, 1627.0285,   44.8312, 0.1
19,   17, 1801.5318,   39.6917, 0.1
19,    8, 1975.4304,   35.2562, 0.1
20,    5, 1355.8611, 1568.3204, 0.1
20,    7, 1180.8474, 1568.0567, 0.1
20,    3, 1530.0151, 1566.4365, 0.1
20,    9, 1006.1253, 1566.3231, 0.1
20,    2, 1702.5118, 1563.3867, 0.1
20,   10,  833.2859, 1562.7604, 0.1
20,    4, 1873.5081, 1560.1146, 0.1
20,   11,  662.6857, 1558.3506, 0.1
20,    6, 2042.8850, 1556.6118, 0.1
20,    8, 2212.1892, 1554.0760, 0.1
20,   15, 1356.0444, 1394.0170, 0.1
20,   16, 1181.1218, 1394.0097, 0.1
20,   13, 1529.9279, 1392.3385, 0.1
20,   18, 1006.5290, 1392.7116, 0.1
20,   12, 1701.8579, 1389.6453, 0.1
20, 1002,  833.5082, 1390.0558, 0.1
20,   14, 1871.5864, 1386.3740, 0.1
20,   19,  663.8997, 1386.0132, 0.1
20, 1001, 2039.1282, 1382.8729, 0.1
20,   17, 2205.8615, 1379.8325, 0.1
20,   26, 1181.3202, 1219.4655, 0.1
20,   24, 1355.8904, 1219.2849, 0.1
20,   27, 1007.2814, 1218.5778, 0.1
20,   22, 1529.1379, 1217.9911, 0.1
20,   28,  834.9288, 1216.6223, 0.1
20,   20, 1700.3524, 1215.9128, 0.1
20,   21, 1869.0360, 1213.3269, 0.1
20,   29,  665.7659, 1213.8511, 0.1
20,   23, 2035.2415, 1210.4799, 0.1
20,   25, 2199.2541, 1207.7053, 0.1
20,   36, 1355.1931, 1044.7752, 0.1
20,   37, 1181.4816, 1045.0067, 0.1
20,   35, 1008.2926, 1044.7149, 0.1
20,   34, 1527.4417, 1044.1232, 0.1
20,   38,  836.9226, 1043.7510, 0.1
20,   33, 1697.7519, 1042.8517, 0.1
20,   39,  667.6620, 1042.1374, 0.1
20,   32, 1865.4023, 1041.1954, 0.1
20,   31, 2030.0921, 1039.4121, 0.1
20,   30, 2191.9431, 1037.6852, 0.1
20,   47, 1181.5613,  872.1570, 0.1
20,   44, 1009.6610,  872.5191, 0.1
20,   46,  839.2335,  872.2992, 0.1
20,   48,  671.6260,  871.9662, 0.1
20,   40, 1860.1640,  870.9737, 0.1
20,   41, 1693.9892,  871.4537, 0.1
20,   43, 1525.0160,  871.8000, 0.1
20,   49, 1353.9566,  871.7022, 0.1
20,   42, 2185.5911,  869.4712, 0.1
20,   45, 2024.3572,  870.0961, 0.1
20,   50, 2174.2418,  705.1705, 0.1
20,   51, 2015.0768,  704.4524, 0.1
20,   52,  677.1302,  704.9969, 0.1
20,   53,  842.8445,  703.9487, 0.1
20,   54, 1853.7638,  703.4116, 0.1
20,   55, 1688.7194,  703.1262, 0.1
20,   56, 1521.4002,  702.7614, 0.1
20,   57, 1011.3735,  703.2208, 0.1
20,   59, 1352.1303,  701.9234, 0.1
20,   58, 1181.5532,  702.4617, 0.1
20,   61, 2163.7498,  543.8165, 0.1
20,   62, 2005.5960,  542.1358, 0.1
20,   60,  683.4969,  542.2904, 0.1
20,   64, 1845.4576,  540.3732, 0.1
20,   63,  847.0524,  539.8531, 0.1
20,   65, 1682.4242,  538.9385, 0.1
20,   66, 1013.4880,  538.2929, 0.1
20,   67, 1517.0738,  537.7303, 0.1
20,   68, 1181.5174,  537.3292, 0.1
20,   69, 1349.7921,  536.6124, 0.1
20,   71, 2152.0874,  386.4170, 0.1
20,   73, 1995.2073,  384.0076, 0.1
20,   70,  690.2091,  383.8357, 0.1
20,   75, 1836.6014,  381.2024, 0.1
20,   72,  851.5946,  380.3144, 0.1
20,   77, 1675.4905,  379.0326, 0.1
20,   78, 1512.0148,  377.5843, 0.1
20,   74, 1015.7406,  378.2937, 0.1
20,   76, 1181.3308,  377.0045, 0.1
20,   79, 1347.1884,  376.6209, 0.1
20,   81, 2140.7273,  232.3138, 0.1
20,   80,  697.8265,  231.2265, 0.1
20, 1003, 1984.3382,  230.2113, 0.1
20,   83, 1826.8922,  227.5770, 0.1
20, 1004,  856.6880,  226.7214, 0.1
20,   84, 1667.6701,  225.2472, 0.1
20,   82, 1018.2856,  224.4794, 0.1
20,   85, 1506.4991,  223.3598, 0.1
20,   86, 1181.0107,  222.2015, 0.1
20,   87, 1344.1936,  221.6587, 0.1
20,   88,  705.5208,   84.0406, 0.1
20,   90, 2128.7269,   83.0316, 0.1
20,   92, 1973.1674,   81.0364, 0.1
20,   89,  862.1098,   79.5319, 0.1
20,   94, 1816.9756,   78.8212, 0.1
20,   95, 1659.5719,   76.7211, 0.1
20,   91, 1020.7711,   76.2882, 0.1
20,   97, 1500.8112,   74.7825, 0.1
20,   93, 1180.7821,   74.3541, 0.1
20,   96, 1341.1109,   73.9455, 0.1
21,   11,   65.3106, 1604.4648, 0.1
21,   10,  235.6834, 1599.0606, 0.1
21,    9,  405.3020, 1595.3794, 0.1
21,    7,  577.3602, 1591.4482, 0.1
21,    5,  751.1525, 1586.9461, 0.1
21,    3,  927.4225, 1580.6004, 0.1
21,    2, 1104.5254, 1572.6834, 0.1
21,    4, 1281.4510, 1563.5147, 0.1
21,    6, 1457.1982, 1552.5935, 0.1
21,    8, 1630.6392, 1540.3174, 0.1
21,   19,   66.1322, 1427.5546, 0.1
21, 1002,  231.9486, 1423.3511, 0.1
21,   18,  400.1959, 1419.4065, 0.1
21,   16,  570.7349, 1415.2176, 0.1
21,   15,  743.6489, 1410.3495, 0.1
21,   13,  919.3406, 1404.0103, 0.1
21,   12, 1096.0281, 1396.2509, 0.1
21,   14, 1272.6563, 1387.2230, 0.1
21, 1001, 1447.9676, 1376.8127, 0.1
21,   17, 1620.9206, 1365.3585, 0.1
21,   29,   66.4416, 1254.0177, 0.1
21,   28,  230.0356, 1249.2373, 0.1
21,   27,  395.9427, 1244.6961, 0.1
21,   26,  564.4647, 1239.7454, 0.1
21,   24,  736.6926, 1234.0749, 0.1
21,   22,  911.6501, 1227.3938, 0.1
21,   20, 1087.5871, 1219.6563, 0.1
21,   21, 1263.6156, 1210.9498, 0.1
21,   23, 1438.3296, 1201.2132, 0.1
21,   25, 1610.2267, 1190.6464, 0.1
21,   39,   65.6556, 1082.8031, 0.1
21,   38,  229.1096, 1077.2100, 0.1
21,   35,  392.9941, 1071.4249, 0.1
21,   37,  560.0430, 1065.1828, 0.1
21,   36,  730.5582, 1058.5477, 0.1
21,   34,  904.6521, 1051.6712, 0.1
21,   33, 1079.4583, 1043.8736, 0.1
21,   32, 1254.3925, 1035.3867, 0.1
21,   31, 1428.0833, 1026.4759, 0.1
21,   30, 1598.6107, 1017.1814, 0.1
21,   48,   68.0251,  914.2809, 0.1
21,   46,  228.6988,  907.5273, 0.1
21,   44,  391.6188,  900.5187, 0.1
21,   47,  557.0892,  892.9291, 0.1
21,   49,  725.8482,  885.1404, 0.1
21,   43,  898.2406,  877.8615, 0.1
21,   41, 1071.6535,  870.0700, 0.1
21,   40, 1245.0278,  862.0433, 0.1
21,   45, 1417.4520,  853.4961, 0.1
21,   42, 1587.2036,  845.3535, 0.1
21,   52,   72.4999,  749.5041, 0.1
21,   53,  231.0302,  741.3105, 0.1
21,   57,  392.0812,  733.0195, 0.1
21,   58,  555.8695,  724.2928, 0.1
21,   59,  722.7105,  715.4600, 0.1
21,   56,  893.0276,  707.9491, 0.1
21,   55, 1064.1989,  699.9207, 0.1
21,   54, 1235.5420,  691.8582, 0.1
21,   51, 1405.5710,  685.0024, 0.1
21,   50, 1573.0204,  678.1859, 0.1
21,   60,   78.1299,  588.8347, 0.1
21,   63,  234.7909,  579.3803, 0.1
21,   66,  393.9777,  569.9019, 0.1
21,   68,  556.0881,  560.4242, 0.1
21,   69,  720.6251,  550.6619, 0.1
21,   67,  888.4243,  542.5904, 0.1
21,   65, 1057.1970,  534.6318, 0.1
21,   64, 1226.0749,  527.1869, 0.1
21,   62, 1393.7859,  520.6839, 0.1
21,   61, 1559.2222,  514.8998, 0.1
21,   70,   84.0213,  431.8750, 0.1
21,   72,  239.2105,  421.5272, 0.1
21,   74,  396.9423,  411.5370, 0.1
21,   76,  557.0948,  401.3892, 0.1
21,   79,  719.6310,  391.4458, 0.1
21,   78,  884.4251,  382.6830, 0.1
21,   77, 1050.5034,  374.4368, 0.1
21,   75, 1216.6874,  367.4142, 0.1
21,   73, 1381.8756,  361.8692, 0.1
21,   71, 1544.8076,  357.0426, 0.1
21,   80,   91.1619,  279.8828, 0.1
21, 1004,  244.9042,  268.9146, 0.1
21,   82,  401.1512,  258.8363, 0.1
21,   86,  558.6769,  247.6064, 0.1
21,   87,  718.8228,  237.4381, 0.1
21,   85,  881.1630,  229.2271, 0.1
21,   84, 1044.3838,  221.2944, 0.1
21,   83, 1207.5884,  214.4032, 0.1
21, 1003, 1370.0125,  208.7780, 0.1
21,   81, 1530.5749,  204.0561, 0.1
21,   88,   98.1883,  132.1295, 0.1
21,   89,  251.4094,  121.9013, 0.1
21,   91,  405.5057,  111.3031, 0.1
21,   93,  561.3876,  100.7070, 0.1
21,   96,  719.1485,   90.8895, 0.1
21,   97,  878.2867,   81.9287, 0.1
21,   95, 1038.5152,   74.2885, 0.1
21,   94, 1198.6727,   67.4347, 0.1
21,   92, 1358.1962,   61.8925, 0.1
21,   90, 1516.1312,   57.9018, 0.1
