# Image measurements for the Roma bundle demos in DBAT.
# Format: Image id, OP id, x, y
 1, 1097,4177.3364,1581.1431
 1,28846,3010.4548, 483.8160
 1, 1100,3047.9529, 532.9573
 1, 1101,1993.6274,1479.0643
 1, 1102,2946.8284,1645.7935
 1, 1103,2551.8699, 619.3092
 1, 1104,4207.3022, 924.0439
 1,31549,2282.5288, 573.4774
 1,31528,2217.7227,1498.7476
 1, 1107,3642.3357,2280.8662
 1, 1108,3461.8555,1424.3528
 1, 1109,3893.3887,1990.9287
 1,30254,2012.4341,1492.6492
 1, 1111,2467.6248, 497.4281
 1, 1112,3508.1367, 524.5777
 1, 1113,3710.4385,1241.9778
 1, 1114,2490.7253, 813.2946
 1, 1115,2111.3884, 755.8105
 1,29892,2288.7544,1678.6157
 1, 1117,2600.8342, 888.9017
 1, 2020,2082.3521,1076.0333
 1, 1119,3582.3359,1195.7476
 1, 1120,2460.3718, 752.1185
 1,28906,2676.8174,1435.7356
 1, 2422,3438.2012,1208.1249
 1, 1123,2793.4150, 584.5483
 1, 1124,2580.0896, 871.0121
 1, 1125,3876.9487,1299.0265
 1,29040,2143.8113,1704.4880
 1,32203,2942.4297,1438.5597
 1, 1128,3989.7000, 517.8322
 1, 1129,3573.8086,1015.7255
 1, 1130,2194.7700, 726.4495
 1, 1131,3686.1021,1682.9336
 1, 1132,2027.4550, 661.3163
 1, 1135,3886.3213,1937.0364
 1,31156,3073.5591, 565.0907
 1,30064,2338.2026, 660.0720
 1,33035,2298.1367, 861.9982
 1, 1140,2679.9409, 663.9269
 1, 1141,2510.6521, 844.1418
 1, 1142,3534.5518,2009.8752
 1,31638,2991.8928, 889.7114
 1, 1144,3855.0864,1298.1633
 1, 2074,4209.6055,2229.7368
 1,31134,2733.2480,1327.4121
 1,32848,2796.1372,1324.2175
 1,30741,2164.9126,1020.1924
 1,32754,3749.8784,1461.7709
 1, 1939,1986.7177,1027.8561
 1, 1944,3807.8818,1943.1151
 1, 1963,2712.3181,1220.8044
 1, 1156,3746.2085,1202.7133
 1,31917,3077.7524,1478.1957
 1,32980,3692.2407,1576.8533
 1, 2014,3677.7563,1945.2664
 1, 1161,2379.9512, 500.4714
 1, 1162,4024.4956,2027.8932
 1, 1918,3605.0598,1554.0292
 1, 1164,3769.1826,1586.4432
 1, 2133,3937.2908,2030.5208
 1, 2111,3740.3896,1404.9626
 1, 1167,3971.6953,1947.8810
 1,29785,2315.3730, 563.7824
 1, 1169,2228.3281, 607.6748
 1,30822,2704.0947,1262.1927
 1, 1171,2563.7290,1020.0313
 1, 1831,3797.6646,1327.2581
 1, 1173,2184.3164,1727.0045
 1,31543,2355.7881,1483.4644
 1, 1175,3034.8086, 522.0089
 1, 2882,3968.4399,1447.0120
 1, 1177,3252.7197, 908.8635
 1,29300,2925.3689,1440.5887
 1, 1180,3481.0020, 593.7009
 1, 1181,2007.1764,1038.1365
 1, 1182,2967.2671, 746.4221
 1, 1183,2936.7686, 769.3671
 1, 2121,3757.5874,1941.3149
 1, 1185,2636.9136, 856.9016
 1, 1186,2513.2800, 575.5324
 1, 1187,2250.0459, 564.0176
 1, 1188,4020.5283,1141.4290
 1, 1189,2040.0986,1217.0890
 1, 1190,2322.6196,1676.5107
 1, 2114,2473.0989, 743.4419
 1, 1192,2221.2432, 818.3976
 1, 1193,2289.7063,1653.8940
 1,29320,3064.8135,1646.5503
 1, 1843,2081.6372,1672.4999
 1, 1196,2781.2671,1069.6146
 1, 1197,2047.2502,1037.6702
 1, 1198,4214.0513,1971.7700
 1,31482,2872.4648, 486.1466
 1,34120,4125.1934,1499.3884
 1,31267,2582.5144, 695.9288
 1, 1202,2522.1692, 617.0917
 1,30098,2158.7874,1519.5703
 1, 1204,3778.1953, 539.7299
 1,30480,3617.5337, 532.8726
 1, 1207,2268.6753,1440.2556
 1, 1208,2369.0903, 626.9088
 1,32787,2827.0342,1683.5732
 1, 1210,3495.3350, 680.8444
 1, 1211,2639.5789, 743.0731
 1, 1212,2616.9929, 707.6329
 1, 1213,2051.0156,1025.1860
 1, 2107,2036.4603,2165.6975
 1,30625,2826.3037,1669.3395
 1,30437,2416.5261,1492.3073
 1, 1220,3981.5498,2225.8418
 1,31089,2383.8752,1436.6509
 1, 1222,2345.8994,1283.7839
 1,32230,3514.3037,1476.4246
 1, 1224,3750.4282,2255.0313
 1, 1225,2893.3213, 860.7916
 1, 1226,3400.2593, 526.2424
 1,30859,3088.5435,1464.8115
 1, 1228,3511.0088,1695.5469
 1,29559,2312.5073,1667.6842
 1, 1230,2191.3945,1057.6643
 1, 1231,2335.3228, 620.3831
 1,32881,4085.3542,1492.2295
 1, 1233,3777.5193,1956.3448
 1, 1235,2413.8933, 481.1788
 1, 1236,2270.9038, 541.8280
 1, 1238,3043.3452, 624.2725
 1, 2079,2453.8557, 740.7302
 1, 1240,3615.9380,1451.5441
 1, 1241,2122.1831,1635.2627
 1,31081,3024.3755, 936.1625
 1, 1244,2339.1572,1670.2646
 1, 1245,3887.2942,1458.7925
 1, 1246,4211.7085,1946.3385
 1, 1248,2143.6418, 951.0526
 1, 1249,1960.0724,1492.4315
 1, 1250,2296.6812,1687.9862
 1,29036,2089.6094,1501.7738
 1, 1253,2073.3691, 589.8712
 1, 1254,1996.9218,1799.0503
 1, 1255,3534.1548,1476.3636
 1,29934,3739.2402,1450.5643
 1, 1257,3691.0942,1451.1079
 1, 1258,3474.4063, 584.2977
 1,31987,3062.1770,1465.8245
 1, 1260,3546.9053,1452.3879
 1, 1261,3526.9910, 593.1357
 1,31311,2644.7034,1019.9174
 1,30657,2687.2251,1446.1305
 1,29944,3020.6892, 534.4324
 1, 1266,3540.8501, 583.9655
 1,33958,3098.2720,1453.7446
 1,31553,2897.0981,1727.9468
 1,30199,2793.8218,1417.7473
 1, 1270,3761.4243,1328.7876
 1, 2162,3464.3481,1453.3453
 1, 1272,3492.5864,1453.2697
 1, 1273,3511.7627,1240.1899
 1, 1274,3856.6702,1459.0745
 1, 2731,3829.2734,1459.9404
 1, 1276,2385.1697, 537.9236
 1,29100,3099.2944,1477.1200
 1, 1278,3415.8694, 511.1274
 1,29960,2438.0288, 572.2156
 1,32219,2657.0269,1030.8011
 1,33905,3635.8384,1492.4917
 1, 1285,3960.4307,1201.8153
 1, 1287,2968.7695,1023.9228
 1,31372,2699.3093,1119.7911
 1, 1290,3711.4258,1474.9719
 1, 1291,3740.8181,1181.4171
 1, 2140,4030.8328,1432.3529
 1, 1293,3441.9216,1454.1415
 1, 1915,3568.0684,1475.4915
 1, 1295,3677.2314,1516.0951
 1, 1296,3405.3318, 552.0462
 1,32327,3023.0923,1421.8352
 1, 1298,3566.2791,1205.1990
 1,32324,2259.5349, 620.7421
 1,30313,2848.2295,1299.3381
 1, 1303,3586.1943,1437.2969
 1, 1304,2763.2993,1044.1747
 1, 1305,3456.2041,1465.6481
 1, 2255,2949.4668,1425.3717
 1, 1310,3979.1567,1289.4724
 1, 1313,4010.8684,1435.9159
 1, 2186,3445.6775,1478.0879
 1,30210,3248.3789,1101.5144
 1,29908,3653.7236,1946.8519
 1, 1321,3717.7163,1460.9315
 1,32825,4014.4604,2258.0352
 1, 1323,4268.9570,1160.5933
 1, 1324,3565.2256,1424.1274
 1,30596,2877.6062,1482.3966
 1,31612,2705.3154,1485.8340
 1, 1329,2395.7690,1650.1050
 1, 1330,3786.1750,1434.8445
 1, 1333,3997.4136,2231.2656
 1, 1334,4503.9722,1843.1454
 1, 1335,2663.2800,1447.2966
 1, 1336,3124.9800,1577.7927
 1,32185,3087.2434,1437.3220
 1, 1338,3511.0212,1310.9707
 1, 1339,3552.5649, 523.0812
 1,31188,2724.7893, 543.7954
 1, 1341,3808.1182,1449.5769
 1,30863,2799.4973, 525.8720
 1, 2163,4040.0430,1384.3965
 1,32019,2823.8906,1068.6377
 1,32161,2747.7153,1203.4175
 1,30377,2934.9294,1297.6792
 1, 3283,3852.8921, 510.2777
 1, 1885,2884.2190,1352.9620
 1, 1887,2502.5740,1110.8881
 1,30592,2858.7747,1483.5403
 1,31773,2839.3186,1041.5226
 1, 1360,4076.9976,1279.2050
 1, 2794,4308.9102, 928.6536
 1, 2329,3616.4717,1979.7373
 1,29266,2836.6260,1471.9575
 1, 3397,2939.7747,1455.3174
 1, 1366,4052.8230,1938.6876
 1,31408,2522.8467,1035.7511
 1, 2194,3558.9927, 593.0527
 1, 1370,4276.2974,1118.1084
 1, 1372,2588.3430, 494.0044
 1, 2161,3382.5090, 474.6111
 1,31999,3051.5229,1478.4393
 1, 2294,3686.7820,1064.4449
 1,30240,2818.2280,1199.8481
 1,30005,2997.6001,1218.4469
 1, 1381,3740.1333,1421.4397
 1, 2321,2318.4187, 661.0911
 1,32064,3154.5090,2224.1792
 1,31949,2514.7329, 899.8649
 1, 1385,2978.8862,1221.0709
 1, 1386,3978.8140, 508.5205
 1, 2730,2385.5632, 575.6993
 1, 2275,4088.3762,1432.1768
 1, 2149,4075.6123,1938.2852
 1, 2226,3403.3032, 474.0292
 1, 1391,2671.2612,1015.5468
 1,29310,2668.9534,1047.3252
 1, 1393,3888.0791,1590.2834
 1, 2192,3685.1028,1406.7400
 1, 2147,3822.8379, 613.7081
 1, 1396,3916.6846,1419.5431
 1, 1397,2465.3354, 730.3052
 1, 1399,3921.1848,1508.4641
 1,34837,3232.6367, 950.4119
 1, 1402,4545.6421,1128.4409
 1,30364,2472.2129,1067.3134
 1, 1407,3307.6423,1357.1864
 1, 2204,2798.4172, 565.1901
 1,31503,2506.7378, 911.8005
 1, 1410,2926.7979,1047.7354
 1, 1411,4203.0996,2204.9106
 1, 1953,3617.5005,1199.5547
 1, 1413,2291.7595, 624.1795
 1,29372,3067.1768,1534.6954
 1,30039,3766.3442,1420.7905
 1, 1419,2967.4575,1067.0438
 1, 1420,2234.8096, 791.4709
 1, 1807,3602.2207,1584.4646
 1,30212,2787.7495,1199.8484
 1, 1423,3992.3047,1434.1384
 1, 1424,4160.6543,2130.8164
 1,31112,2599.1475, 713.3649
 1, 1426,2330.0532,1233.9353
 1,31259,2716.4028,1067.6698
 1, 1431,3015.9946, 691.1199
 1, 2090,3598.7852,1522.3556
 1,29356,2393.5679,1454.2949
 1, 1434,2633.2202,1624.5850
 1, 2725,3929.2400,1310.3346
 1,34835,4161.1260,2108.6204
 1, 1439,4007.9561, 533.0427
 1, 1440,3816.0925,2057.6287
 1,34834,4494.2329,1712.7012
 1,32934,2849.8994,1311.0663
 1, 1443,3917.3833, 509.2932
 1, 1444,3028.9751, 925.2003
 1,31466,2407.8977, 958.9419
 1,30853,3221.7676,1094.6541
 1,33968,2835.6592,1442.3115
 1, 1450,2983.9536, 533.9255
 1, 1451,3507.8652,1284.4867
 1,28564,2328.8579, 940.0768
 1, 1456,3580.7227,1742.0295
 1, 1457,2317.3503, 884.6538
 1, 1459,2415.5276,1632.0442
 1, 1460,2417.3318, 868.2043
 1,30585,2925.6335,1013.0575
 1, 2803,2835.7537, 557.2654
 1, 1463,3631.4243,1474.3210
 1,32420,2599.9282,1229.5349
 1, 1465,3008.6665, 921.0065
 1, 1467,4535.3789,1804.9012
 1, 1469,2601.4658, 758.0215
 1, 2151,3969.1001,1471.0925
 1, 2113,4074.9851,1380.1552
 1, 1472,2945.7026,1409.4326
 1, 1473,2477.9924, 848.2929
 1, 1474,3467.2444,1511.2950
 1,31539,3032.0725,1466.5049
 1,31517,3024.8296,1477.5854
 1,31253,2975.5522,1427.6108
 1,32960,3887.8315, 996.0224
 1,30831,2752.3892,1061.8313
 1, 1943,3786.2200,1944.1727
 1, 1484,2793.5493, 773.9733
 1,31332,2640.1091,1043.4613
 1,33918,2439.1201,1113.6091
 1,31757,2443.8506,1039.2003
 1, 1488,4184.4375,2119.6335
 1, 1489,3413.6431,1559.6600
 1, 1490,3711.9790,1592.0496
 1, 1941,3254.4458,1185.5945
 1,33117,3730.5854,2159.2703
 1, 1494,3692.5806,1204.9633
 1, 1495,2793.3967,1014.2076
 1,33995,3112.9639,1464.4423
 1,32013,2981.4402, 934.9620
 1, 2035,3504.2466,2255.0801
 1,33384,3485.3740, 511.9802
 1, 1501,4562.9971,2192.4446
 1,34050,3873.0786, 980.3027
 1, 1503,4047.9949,1446.3624
 1,29922,3661.9360,1451.1487
 1, 1505,4370.8472,1116.4874
 1, 1507,3661.0432,1421.7555
 1, 3117,3870.8179,1241.2791
 1, 1511,3543.6111, 472.7331
 1, 2348,4482.5459,1201.7795
 1, 2241,3956.8218,1434.3268
 1, 1514,3711.2695,2243.0042
 1, 1515,3744.4150, 472.6274
 1, 1919,3944.0527,1471.6515
 1, 2357,3889.9395,1514.7855
 1, 1519,3066.8291, 531.5140
 1, 2136,3930.8315,1289.0645
 1,30719,2586.8821,1023.2344
 1, 2373,3640.7158,1404.7535
 1, 1523,2927.5833,1113.0604
 1, 3131,3749.2473,1526.0713
 1, 1525,3836.3525,1419.3181
 1, 2245,3572.7922,1295.0626
 1, 1527,3584.7834,2393.8550
 1,33007,3837.6699,1011.3859
 1,29975,3209.8022,1102.9240
 1, 1530,3727.6367,1388.1543
 1, 2296,2102.3687,1062.1466
 1,34833,3335.0610, 529.4099
 1, 1533,3692.1724,1283.4685
 1, 1534,3833.3657,1249.5770
 1,34817,3804.5303,1593.1467
 1, 2460,3641.9102,1242.2952
 1, 1537,3606.7510, 454.2654
 1, 2439,3457.7510, 473.6702
 1,33410,3901.1394,1011.2054
 1, 2369,2393.5200,1077.3201
 1,31278,2812.7346,1482.8766
 1, 2215,4297.4092, 917.0896
 1, 1544,3985.2168, 470.5668
 1,33037,3854.4565,1022.4504
 1, 2260,3749.8564,1591.3828
 1, 1547,3585.4236, 511.9106
 1, 1548,2957.3865,1257.3573
 1, 2793,2618.9592,1076.4412
 1,34801,2217.0571, 542.1793
 1,31747,2768.1096,1402.8380
 1,31289,2137.9194,1488.3257
 1, 1553,4106.1626,1531.0203
 1, 1554,3807.2773,1061.5547
 1, 2416,3648.1816,1062.3457
 1, 1556,3627.9839,1190.4526
 1, 1557,3810.7476,1420.7678
 1,31104,2434.2788, 606.2234
 1, 1559,3875.6750,1065.5577
 1, 2469,3426.1453, 474.5928
 1, 1562,3601.3486, 472.3031
 1, 2419,2812.3630, 922.3853
 1,33149,3761.1812,1022.1122
 1, 1565,3935.9692,1041.8184
 1, 1566,2290.4790, 949.9532
 1, 1888,3699.4443,2221.7161
 1, 1570,3785.9929,2222.9163
 1, 2466,3479.5640,1026.1493
 1,28525,2548.7253,1036.0804
 1, 2089,3947.3721,2234.7803
 1, 1575,2302.9690, 829.4232
 1, 1576,2634.1787, 653.9430
 1, 2359,3500.4023, 576.2227
 1, 2872,2358.3232, 585.5475
 1, 1579,2249.1870, 607.3033
 1, 2459,3597.9553,1423.1946
 1, 2733,3478.4419,1184.3643
 1, 1583,3491.2622, 473.3134
 1, 3126,3786.4810, 471.8231
 1, 2888,3487.3252,2244.6648
 1,31928,2596.8567, 607.7816
 1, 2898,3698.9475,1238.3955
 1, 2871,4200.8691,2243.5701
 1,32899,3851.8340,1937.3033
 1,34108,2456.9702, 944.4116
 1,30807,2723.1904, 647.8142
 1, 1596,2217.2451,1033.3074
 1, 2836,3870.4600,1011.4811
 1, 1599,3796.4922,1011.9321
 1, 1600,3913.6553,2010.7466
 1, 1601,4237.3379,1080.3331
 1, 1602,2958.2522, 948.5466
 1, 2857,3467.9592,1496.8502
 1, 2789,3773.0459,1242.6616
 1,33962,2153.9265,1034.5160
 1,32187,3561.5320,1285.7117
 1,29991,2213.3608, 589.7684
 1, 1608,3525.9497, 473.3658
 1, 1609,4219.1914,1077.1462
 1,29666,2150.8857,1500.5923
 1, 1611,2655.9858, 696.6157
 1,33015,4051.0876,1554.7202
 1, 1613,4447.9907,1453.1285
 1, 1614,3972.7432,2132.5151
 1, 2658,3610.3779,1284.6899
 1,33389,3815.1755,1576.3130
 1, 1619,3883.8108,1447.9547
 1, 2742,4024.1699,1506.0153
 1,30842,3064.6997,1661.0365
 1, 2718,2798.0608, 671.8158
 1, 2343,3808.2886, 616.4733
 1, 1625,3125.0352,1957.0424
 1, 1626,2617.6968,1033.2401
 1, 1627,2885.4221, 599.1897
 1, 2273,3545.3130,1423.9622
 1, 1629,4376.0649,1158.6692
 1, 1630,3575.6128, 473.2972
 1, 1632,2913.3115, 991.5210
 1,34811,4017.4063,1572.4127
 1, 1634,4089.7153,1455.9470
 1, 1635,2303.7935, 502.5017
 1, 2886,3292.7170, 448.2140
 1, 1637,2138.1621, 580.5179
 1,34830,3905.1396,1332.4700
 1, 1640,3648.1807,1977.9227
 1,29219,2738.1541, 527.1066
 1, 2307,2337.0728, 699.6547
 1, 1817,3518.1902,2012.3955
 1, 1644,2995.0454, 725.3939
 1, 1646,3826.2729, 472.9486
 1, 1869,4184.4717,1993.6694
 1, 1648,3442.7314,1240.7938
 1, 1649,3848.4451,1575.8021
 1, 2916,4007.8813,1971.3676
 1,29549,2130.6799,1477.6067
 1, 1652,2655.4702,1487.7495
 1, 2311,3864.7334, 607.1645
 1, 1654,2151.3186, 596.1047
 1, 1948,2643.2166, 688.1756
 1, 1657,2558.5186,1581.9426
 1, 1660,2133.5112,1062.0790
 1, 1661,3854.3228,2014.9401
 1, 1662,3664.3457,1382.9126
 1, 2707,2248.3555,1334.7281
 1, 2720,2130.2944,1035.2307
 1, 1665,3595.7881, 750.8917
 1, 1666,3463.6233,1244.6714
 1, 1903,3816.5425,1953.2859
 1, 1669,2846.5254,1357.6475
 1, 2365,2564.7661,1326.8870
 1, 2265,4128.4707,1952.5012
 1, 1672,2684.7622,1197.3728
 1,29344,2746.1182,1484.3958
 1, 1674,3678.5688, 472.7112
 1, 1675,3957.2380,2005.2834
 1, 1677,3824.5652,1527.0792
 1, 1678,3500.1328,1054.5828
 1, 3133,3859.1538,1962.0582
 1, 1680,2178.4763,1531.2985
 1, 1681,2395.9031, 588.9269
 1, 1683,4190.5884,2396.2627
 1,30750,2537.3545,1047.6299
 1, 3112,3846.6038,2068.8757
 1,32743,2275.1885, 621.0634
 1,34829,3976.4878,1326.1117
 1,33132,3940.9956, 445.1170
 1, 1689,3877.3979, 871.9721
 1, 1690,3532.6797,1025.1728
 1,34823,3862.7170,1612.5834
 1, 1921,4149.8384,2056.8210
 1, 2168,4067.7251,1331.5913
 1, 1694,2659.6677, 555.2993
 1,31197,2971.0190, 648.5353
 1,31377,2380.0298, 618.5056
 1, 3129,4160.1631,2172.8818
 1, 1699,4579.1123,2855.7661
 1, 2174,4350.8843,1172.3649
 1, 1702,3529.4412, 523.3547
 1, 3123,3817.4204, 463.1331
 1, 2148,3804.6064, 996.8084
 1, 1708,4246.6611,1070.9729
 1, 2234,3860.3662,1418.3401
 1, 2239,2062.6187,1061.7458
 1, 1711,4465.7012,1234.2847
 1,32723,2171.7190,1682.8350
 1, 1714,3359.8770, 512.7764
 1, 1715,3832.2996,1590.2046
 1, 2411,3623.0127, 472.7187
 1, 1717,3899.8032,1158.8503
 1,29359,2129.0718,1812.2656
 1, 1721,4665.2695,3117.7019
 1, 1723,3558.3672,1240.8809
 1,34810,3829.2407, 983.5331
 1, 2436,3988.9058,2247.0359
 1,28918,2143.9976,1460.0638
 1,31663,2778.0706,1029.4078
 1, 2005,2394.0425,1527.3784
 1,34822,3665.9817, 522.7872
 1,31334,2591.9263,1034.1058
 1, 1735,3427.6790, 449.5847
 1, 1737,2550.9478, 534.4973
 1, 2262,3778.6382,1012.3672
 1,29101,3279.6326,1115.3123
 1, 3472,4163.8408,2196.3345
 1,30317,2430.0061,1053.8853
 1, 1745,3500.5537,1991.2570
 1, 1747,3979.1509,1311.5277
 1, 1748,4020.8999,1470.4370
 1, 2815,4041.0688,1949.0640
 1, 3071,3863.7690,1447.1499
 1, 1753,4025.4121,1949.2178
 1, 2899,3667.6143,1740.3833
 1, 1756,3360.6001,1091.7147
 1, 1940,2206.8394, 881.0097
 1, 2955,3425.8403,1285.5426
 1, 2967,4291.1655, 510.2662
 1, 2015,3852.4485,1508.4512
 1, 1763,3947.3862,2099.1514
 1, 1766,4441.6133,1202.9175
 1, 2391,3979.2029,1573.9226
 1, 1772,3427.6218,1224.3889
 1, 1775,3990.1790,2121.8733
 1, 1776,3999.7158,1201.5050
 1, 2478,3928.1135, 468.6057
 1, 2889,3789.9517,1460.0902
 1, 2495,3847.2329,1243.3485
 1, 3244,3985.7031, 451.1886
 1, 1792,3806.3630, 982.5180
 1, 1795,2507.3840,1186.9742
 1, 1798,1919.9346,1316.7903
 1,29239,1848.2874, 482.5612
 1,29709,2120.8152,1519.9805
 1,28676,2356.2253, 564.2676
 1,28386,1748.3462,1180.9744
 1,29380,1822.1636,1173.4403
 1,29362,1683.2170, 576.1540
 1,28911,1466.6715,1542.3210
 1,30571,2229.1304,1424.8429
 1,30322,2848.9563,1189.9775
 1,28136,2310.8982, 539.5587
 1,28312,1590.1018,1491.5471
 1,27943,1117.3744,1530.8882
 1,29477,1624.2976,1503.1699
 1,27756,1630.5422, 579.3313
 1,31609,1215.4580,1276.6619
 1,29115,1742.1880, 524.0300
 1,29324,2108.8940,1478.5049
 1,29046,2356.5898, 537.7957
 1,30590,1926.7771, 478.7155
 1,29381,3687.3003, 521.8577
 1,27805,1734.8553,1192.1187
 1,28683,2077.6392,1489.0952
 1,28222,1410.4055, 535.2844
 1,27264,1438.0686, 615.7314
 1,28752,1179.1672,1278.0707
 1,27056,1427.7034,1340.0908
 1,28151,1596.7634,1505.8610
 1,29383,2216.1782, 505.1577
 1,30136,2485.3777,1232.1245
 1,29339, 890.9211,1177.4246
 1,28812,2072.1282,1520.8052
 1,27433, 768.7699,1194.0400
 1,29385,1721.8430,1179.3087
 1,31139,2522.3706, 477.8904
 1,28030,1681.2212, 594.2211
 1,29294,2523.5391,1228.2583
 1,30286,1069.8601,2315.2351
 1,29959,2289.0498,1498.2573
 1,29646,2116.2595,1241.7399
 1,28959,1146.9706,1315.4709
 1,28555,2445.6072,1434.1169
 1,29389,2779.8813,1261.4004
 1,29277,1133.6283,1520.9644
 1,29390,1761.5723,1189.8635
 1,28269,1532.4095,1187.2732
 1,29392,2160.1489,1762.4353
 1,28096, 809.9968,1193.4052
 1,28535, 836.5714,1215.9749
 1,27304,1401.8594,1522.6602
 1,34233,1779.7592, 475.8701
 1,28844,1290.3344,1310.0270
 1,29395,2806.1479,1259.9697
 1,28707,1414.6412,1354.2927
 1,28260,1623.5149,1528.5074
 1,28574,1346.9592,1087.6108
 1,28926,2101.0830,1510.9974
 1,28700,2117.2952,1487.6499
 1,28619,1376.1174,2273.9063
 1,28851,1746.1390,1139.0784
 1,29644,1123.1331,1315.6812
 1,28050,2244.3674, 503.4317
 1,27518, 817.2401,1179.7917
 1,29503,2104.2341, 508.7058
 1,27163, 806.5745,1260.3037
 1,27991,3104.7188,1290.0775
 1,29290,1605.9731,1298.7274
 1,28580,1426.3831, 534.1272
 1,28146,1897.3146, 470.7969
 1,29692,1217.6748,1312.3147
 1,30105,3630.4707, 522.4787
 1,29461,2129.4358,1500.1307
 1,30110,2448.6370,1233.6296
 1,27631,1875.5088, 491.8796
 1,30111,1425.5367,1534.8591
 1,30373,1943.6802, 477.6371
 1,31390,2261.4973,1473.3082
 1,29288,2057.0793,1841.9863
 1,30115,1671.0173, 518.8566
 1,28437,1170.1118,1313.4785
 1,30116,2883.5063,1106.9381
 1,29652,2151.5161,1239.2555
 1,29973,2128.6997,1792.3871
 1,30117,1772.0166,1180.7842
 1,31502,2407.7168, 498.5451
 1,29416,1588.3680,1572.1641
 1,30118,2148.1128,1773.7982
 1,28305,1258.4940,1603.7190
 1,29573,1338.3721,1075.9504
 1,29422,1186.7885,1605.1591
 1,31557,3023.8572,1502.0724
 1,31103,2092.5107,1273.8058
 1,29661,1383.1082,1105.5698
 1,30481,2030.3999,1528.4630
 1,30363,2277.3882,1324.5967
 1,34129,1348.4170,1618.9766
 1,34179,2242.1704,1675.4080
 1,30120,2729.9829,1620.9927
 1,30501,2073.9773,1328.8802
 1,31273,2560.9141,1224.0767
 1,30191,2071.5293,1821.2214
 1,29787,2176.3228,1460.5867
 1,30121,1523.3250,1178.6655
 1,29972,3744.6729, 521.5093
 1,29961,1734.0823, 967.0208
 1,31088,2519.4690, 723.5490
 1,29485,2046.2766,1539.7097
 1,34217,1478.1665,1533.0461
 1,28802,2062.8918, 491.7312
 1,30123,2685.0967, 539.8727
 1,29640, 861.3196,1216.5090
 1,29913,1051.6560,1976.1089
 1,29556,1558.1630,1540.2974
 1,27522,1577.3484,1505.4885
 1,30190,2238.8816,1459.3287
 1,29753,1049.1606,1496.9880
 1,30084,2123.1030,1778.9043
 1,30401,2282.7476,1485.8904
 1,29843,3128.5093,2054.8296
 1,28705,2087.8787,1190.1523
 1,29476, 947.4594, 532.4528
 1,30125,2355.4866, 481.7156
 1,29744, 851.4885,1268.6273
 1,28909,2098.3364,1215.6912
 1,29899,3658.3008,1138.9564
 1,29142,1222.6418,1528.5366
 1,30463,2228.1626,1441.6329
 1,29835,1519.6229,1947.6880
 1,27903,1326.9644,1272.8420
 1,28847,1948.7437, 467.2998
 1,30602,2853.5471,1442.6724
 1,27568,1109.5594,2289.2437
 1,27898,1561.7416,1505.4863
 1,29649,1423.2268,1415.1771
 1,30477,3168.1863, 451.3762
 1,30594,2883.4438,1430.6379
 1,30593,1526.8923,1066.8271
 1,30867, 813.9559,1217.2603
 1,30868,2548.7668,1196.2788
 1,30869,2425.1121, 932.6998
 1,30870,2938.6062, 485.4830
 1,30070,3090.3979,1952.3679
 1,29994,2943.5498,1737.7622
 1,30871,2810.9092,1442.8806
 1,29342,2292.2942,1417.0461
 1,30418,2916.9131,1407.7317
 1,29950,2988.0042,1783.2844
 1,30701,3017.8667,1819.2443
 1,30872,2711.8801,1616.2935
 1,30475,2109.9114,1500.1428
 1,30873,2606.4246,1309.8801
 1,30874,2663.9436,1629.6876
 1,30161,1577.6743, 524.5620
 1,31055,2766.5381,1188.1104
 1,29330,3015.9878,1220.6481
 1,31499,2797.3037, 956.9131
 1,30876,2867.5840,1471.6854
 1,34155,2848.0400,1695.9219
 1,30562,1968.8711, 476.1302
 1,30877,3195.8921, 450.5943
 1,31245,2813.3325,1638.0293
 1,32108,2449.6829,1483.1079
 1,28387,1370.7943,2258.5078
 1,30705, 788.5225,1218.5642
 1,32474,1305.4066,1109.4237
 1,30081,2259.4712,1498.4429
 1,31537,2198.8201,1082.0945
 1,30004,2686.5576, 637.4241
 1,30394,1532.8105, 603.2367
 1,31573,2782.6699, 488.9578
 1,30885,2991.0249,1477.5875
 1,30472,1393.4243,2267.1860
 1,29377,2513.2839,1408.1064
 1,31182,2739.6511, 489.8187
 1,34163,3191.0625,2504.8350
 1,31417,3204.5684,2266.2253
 1,30888,2746.8416,1443.6136
 1,29992,2188.3760,1272.1322
 1,31906,2907.6245,1690.4634
 1,30889,2657.1592,1616.0227
 1,32266,2185.3218,1442.3958
 1,30453,1459.3673, 614.3853
 1,34146,2897.6621,1459.2795
 1,28938,1193.8317,1312.3499
 1,30365,1936.9077,2231.2764
 1,32278,3190.4463,2204.5803
 1,31333,2249.2351, 677.9874
 1,29550,1832.0171, 943.9594
 1,30894,3052.8530,1872.9674
 1,31727,3086.0491,1020.8815
 1,30611,1481.3347,1080.9655
 1,31641,2864.6111,1106.0242
 1,27596,2584.5803, 469.0125
 1,31189,2618.5688, 483.5506
 1,31559,2346.7637, 500.9494
 1,30695,3286.8574,1337.7316
 1,28976,1569.1169,1594.5988
 1,30899,2528.8943,1266.6774
 1,30900,3120.3516,1931.9858
 1,29027,2175.1111,1327.2544
 1,30901,2769.1802,1443.2982
 1,32228,2823.4648,1168.7629
 1,29590,1607.5548,1544.2953
 1,30086, 787.6612,1467.3430
