Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Photos (used),Tightness (percent),Tightness (project units),Angle (deg.),RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,Precision Vector Length,Photos (marked)
65509," ",1000477.769654,112414.713621,138.450332,0.136893,0.056484,0.560684,"2,3,4",0.000787,0.029625,13.311901,0.251689,0.291033,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.579911,"2,3,4"
65516," ",999790.725296,112221.186801,141.765233,0.070433,0.062568,0.446272,"1,3,4",0.006355,0.239198,14.919962,1.255317,1.653952,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.456108,"1,3,4"
65521," ",999792.205584,112382.953361,139.434780,0.105536,0.057087,0.556076,"2,3,4",0.003251,0.122377,13.479846,0.659791,0.886632,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.568873,"2,3,4"
65523," ",999886.713077,112279.266138,140.904280,0.059406,0.057114,0.441100,"1,3,4",0.005796,0.218165,14.934840,1.144825,1.599253,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.448732,"1,3,4"
65533," ",1000148.414117,112493.518437,137.608294,0.074557,0.068477,0.446330,"1,3,4",0.006857,0.258092,14.546494,1.305741,1.676316,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457667,"1,3,4"
65539," ",999833.746772,112478.042944,142.988983,0.094500,0.059955,0.553710,"2,3,4",0.002184,0.082213,13.545962,0.934653,1.299136,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.564907,"2,3,4"
65541," ",999829.347455,112326.416803,139.167160,0.095993,0.062054,0.555806,"2,3,4",0.005793,0.218034,13.484620,1.573261,1.659421,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.567438,"2,3,4"
65546," ",1000294.618445,112450.164256,140.314844,0.087460,0.056528,0.552263,"2,3,4",0.002214,0.083311,13.562400,0.443111,0.510276,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.561996,"2,3,4"
65550," ",1000296.675918,112479.903769,138.129365,0.088022,0.059099,0.554589,"2,3,4",0.001382,0.052013,13.538756,0.276228,0.378406,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.564632,"2,3,4"
65554," ",1000185.266476,112219.962034,140.103012,0.057456,0.062774,0.470234,"3,4,5",0.002720,0.102360,13.430628,0.828369,1.112788,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477872,"3,4,5"
65558," ",1000152.200387,112331.363897,161.406326,0.061262,0.061322,0.539439,"2,3,4",0.005203,0.195842,13.766875,0.951326,1.219734,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.546359,"2,3,4"
65561," ",1000514.225864,112419.927308,137.341544,0.147709,0.056840,0.563467,"2,3,4",0.004603,0.173263,13.245500,1.311124,1.726556,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.585273,"2,3,4"
65573," ",999788.718715,112325.714749,140.346734,0.106635,0.062440,0.556733,"2,3,4",0.006540,0.246154,13.450284,1.217754,1.530625,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.570282,"2,3,4"
65580," ",1000374.086800,112510.055520,147.599543,0.107536,0.063389,0.552234,"2,3,4",0.007258,0.273191,13.512648,1.331813,1.660489,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.566167,"2,3,4"
65582," ",1000512.847686,112516.435084,156.338522,0.146362,0.065459,0.554014,"2,3,4",0.002228,0.083842,13.357629,1.323711,1.777006,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.576748,"2,3,4"
65584," ",1000566.909181,112388.037402,145.289930,0.109258,0.059741,0.471691,"3,4,5",0.004431,0.166760,13.386867,1.353145,1.632296,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.487851,"3,4,5"
65587," ",1000358.897566,112131.310242,138.395785,0.070013,0.077404,0.481915,"3,4,5",0.006104,0.229725,13.483409,1.285416,1.823249,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.493088,"3,4,5"
65588," ",999695.536981,112201.489379,147.515233,0.086736,0.065703,0.449679,"1,3,4",0.003290,0.123818,14.877717,0.623460,0.753218,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462657,"1,3,4"
65593," ",999879.092647,112141.758528,138.500353,0.060868,0.073153,0.450399,"1,3,4",0.003170,0.119306,14.854115,0.695011,0.934370,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460343,"1,3,4"
65598," ",999911.334081,112162.926155,150.657535,0.058979,0.069846,0.444584,"1,3,4",0.002727,0.102637,14.955666,0.572078,0.803600,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453885,"1,3,4"
65602," ",1000531.254184,112319.603767,156.681694,0.152040,0.064612,0.555774,"2,3,4",0.001130,0.042545,13.283074,0.746612,1.012733,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.579806,"2,3,4"
65604," ",999814.514878,112161.839362,145.235009,0.067658,0.070342,0.448635,"1,3,4",0.006518,0.245308,14.928426,1.194873,1.494281,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459129,"1,3,4"
65606," ",1000417.317654,112351.548831,137.060498,0.078706,0.056713,0.471142,"3,4,5",0.008346,0.314125,13.521078,1.568012,1.961466,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.481026,"3,4,5"
65608," ",1000117.524076,112102.898803,146.291813,0.071071,0.079553,0.453020,"1,3,4",0.004681,0.176193,14.536577,1.236301,1.739287,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465410,"1,3,4"
65609," ",999787.109505,112330.562974,140.911488,0.107034,0.061825,0.556335,"2,3,4",0.005094,0.191709,13.451403,1.196009,1.535997,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.569901,"2,3,4"
65610," ",1000320.109965,112355.957266,138.872735,0.064082,0.062327,0.440429,"2,3,5",0.004909,0.184764,15.603112,1.525106,1.753398,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.449409,"2,3,5"
65614," ",999897.751097,112153.279718,147.421478,0.059692,0.071305,0.446523,"1,3,4",0.002304,0.086704,14.929094,0.444880,0.556547,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.456104,"1,3,4"
65619," ",1000305.080156,112339.042821,137.797038,0.090095,0.060018,0.555192,"2,3,4",0.002546,0.095817,13.487831,1.443221,1.995047,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.565648,"2,3,4"
65620," ",1000217.818258,112115.985419,142.971088,0.057985,0.079740,0.477677,"3,4,5",0.003770,0.141909,13.400118,0.939447,1.245139,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.487746,"3,4,5"
65622," ",999896.422415,112281.003882,138.537399,0.058712,0.056952,0.441634,"1,3,4",0.004334,0.163131,14.913002,1.288084,1.699211,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.449145,"1,3,4"
65627," ",1000193.336835,112119.561879,138.615467,0.057910,0.079031,0.478070,"3,4,5",0.005533,0.208237,13.339729,1.131500,1.562015,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.488007,"3,4,5"
65664," ",999917.494374,112158.063544,153.708406,0.058850,0.070669,0.444073,"1,3,4",0.005416,0.203831,14.974255,1.238938,1.553586,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453496,"1,3,4"
65665," ",999845.444789,112333.746963,143.947123,0.091836,0.061081,0.552286,"2,3,4",0.003076,0.115766,13.542809,0.574714,0.770817,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.563192,"2,3,4"
65666," ",1000148.850445,112448.036926,158.864100,0.060766,0.056785,0.539504,"2,3,4",0.003841,0.144581,13.796542,0.792057,1.097373,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.545877,"2,3,4"
65674," ",1000036.251333,112234.886262,141.745731,0.060850,0.060169,0.440927,"1,3,4",0.004216,0.158666,14.787984,0.982132,1.150074,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.449154,"1,3,4"
65675," ",1000334.873941,112345.485212,141.010189,0.065692,0.056049,0.468334,"3,4,5",0.004055,0.152627,13.575271,1.151350,1.549886,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476229,"3,4,5"
65683," ",1000512.819858,112500.165409,144.771877,0.146864,0.062868,0.560262,"2,3,4",0.002768,0.104180,13.296478,0.931131,1.098916,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.582593,"2,3,4"
65688," ",999922.994107,112338.729339,139.779685,0.074200,0.060001,0.552285,"2,3,4",0.005502,0.207082,13.578248,1.123343,1.507733,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.560468,"2,3,4"
65694," ",1000078.982556,112263.073203,139.031617,0.066508,0.058153,0.468848,"3,4,5",0.005566,0.209497,13.271958,1.341712,1.719614,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477099,"3,4,5"
65696," ",999968.641359,112120.541177,140.765674,0.086584,0.079210,0.484004,"3,4,5",0.005871,0.220987,12.856899,1.192791,1.537922,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.498027,"3,4,5"
65697," ",999972.314098,112187.509172,149.090069,0.057914,0.066048,0.441951,"1,3,4",0.002658,0.100026,14.906574,0.841425,0.992595,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450597,"1,3,4"
65700," ",1000257.641698,112340.897599,148.332337,0.079022,0.059744,0.547329,"2,3,4",0.007120,0.267963,13.613154,1.419331,1.981906,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.556222,"2,3,4"
65716," ",999956.031340,112361.604258,145.309272,0.067945,0.057648,0.547926,"2,3,4",0.004481,0.168654,13.645576,1.265770,1.454461,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.555124,"2,3,4"
65727," ",1000191.536396,112239.629455,140.071118,0.057195,0.060510,0.469356,"3,4,5",0.002743,0.103222,13.450738,0.911388,1.085408,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476684,"3,4,5"
65731," ",1000159.011449,112592.081441,137.814190,0.078263,0.063631,0.455130,"1,2,3",0.004754,0.178939,14.843142,0.905050,1.169046,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466173,"1,2,3"
65732," ",999921.351781,112692.775248,139.859096,0.058503,0.080027,0.456170,"1,2,3",0.004674,0.175908,15.134960,0.936622,1.306925,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466817,"1,2,3"
65733," ",1000104.267542,112609.790656,138.627400,0.069927,0.065966,0.452085,"1,2,3",0.006181,0.232631,14.952204,1.127005,1.391609,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462193,"1,2,3"
65739," ",999948.495331,112307.593657,140.423878,0.056983,0.058455,0.372822,"1,2,4",0.001279,0.048124,15.191287,0.342983,0.469515,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.381655,"1,2,4"
65742," ",999685.464484,112532.082423,141.047138,0.085667,0.060540,0.448921,"1,2,3",0.003116,0.117274,15.183399,0.949790,1.104208,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461015,"1,2,3"
65744," ",999944.957450,112319.114580,138.679956,0.069987,0.062480,0.553086,"2,3,4",0.004718,0.177588,13.562384,1.221112,1.317446,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.560987,"2,3,4"
65746," ",1000101.533798,112616.858298,138.199612,0.069579,0.066940,0.453087,"1,2,3",0.007460,0.280759,14.944795,1.514708,1.986873,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463260,"1,2,3"
65747," ",999920.419281,112654.166274,140.807914,0.058194,0.073434,0.451240,"1,2,3",0.003185,0.119866,15.190768,0.838103,0.931444,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460865,"1,2,3"
65748," ",999876.719773,112339.306679,137.947186,0.084360,0.060148,0.554607,"2,3,4",0.004551,0.171284,13.529812,0.823107,1.049826,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.564202,"2,3,4"
65752," ",999672.660287,112510.307343,139.999451,0.087976,0.059289,0.448739,"1,2,3",0.005124,0.192867,15.159748,1.460847,1.740546,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461109,"1,2,3"
65754," ",999918.601790,112707.003302,139.512754,0.058706,0.082648,0.458157,"1,2,3",0.002013,0.075765,15.116575,0.406484,0.486564,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.469239,"1,2,3"
65757," ",999828.978956,112694.798798,139.774708,0.064801,0.081064,0.457628,"1,2,3",0.004062,0.152900,15.180241,1.198761,1.308660,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.469248,"1,2,3"
65759," ",999870.141642,112339.234123,139.207600,0.059477,0.057020,0.374607,"1,2,4",0.001963,0.073879,15.212071,0.421981,0.469614,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.383561,"1,2,4"
65762," ",999934.435472,112692.872235,141.430552,0.058313,0.079985,0.455441,"1,2,3",0.002024,0.076192,15.138032,0.534472,0.669716,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466074,"1,2,3"
65769," ",999807.794951,112698.302169,140.039816,0.067312,0.081877,0.458480,"1,2,3",0.003756,0.141351,15.181859,0.936540,1.141324,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.470573,"1,2,3"
65772," ",1000132.407852,112588.620278,138.315599,0.058430,0.060274,0.301051,"1,2,5",0.005723,0.215401,25.691125,1.035920,1.356619,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.312536,"1,2,5"
65774," ",1000059.459264,112624.875718,137.703363,0.057866,0.062895,0.306805,"1,2,5",0.003403,0.128086,25.621251,0.897578,1.108841,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.318486,"1,2,5"
65775," ",1000095.296489,112619.065299,137.136927,0.057959,0.062374,0.305576,"1,2,5",0.001387,0.052209,25.632513,0.391861,0.439996,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.317217,"1,2,5"
65779," ",999928.063342,112689.817826,140.067945,0.058347,0.079456,0.455708,"1,2,3",0.004339,0.163292,15.135238,0.830018,1.107453,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466248,"1,2,3"
65781," ",999901.375615,112629.152343,141.901204,0.058644,0.069711,0.448443,"1,2,3",0.003940,0.148275,15.235227,0.742761,0.982266,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457602,"1,2,3"
65783," ",1000070.764318,112633.557804,139.759372,0.065762,0.069453,0.452387,"1,2,3",0.003188,0.119995,15.001807,0.764976,0.840668,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462387,"1,2,3"
65790," ",999945.119290,112714.026288,139.534956,0.058446,0.083804,0.459320,"1,2,3",0.002583,0.097219,15.080835,0.530678,0.751232,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.470546,"1,2,3"
65791," ",1000149.389591,112578.459681,137.925435,0.076618,0.062040,0.452282,"1,2,3",0.006875,0.258740,14.877355,1.589273,1.976293,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462902,"1,2,3"
65792," ",999864.407817,112333.552601,138.303028,0.060242,0.064702,0.438599,"1,2,3",0.003479,0.130955,15.198701,1.097942,1.433190,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.447420,"1,2,3"
65794," ",999663.922052,112494.375536,141.929472,0.089602,0.058755,0.447561,"1,2,3",0.006034,0.227119,15.152325,1.340054,1.814230,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460208,"1,2,3"
65801," ",999932.296648,112703.230551,139.513630,0.058409,0.081861,0.457725,"1,2,3",0.005749,0.216383,15.107504,1.301482,1.714971,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.468642,"1,2,3"
65802," ",1000171.300267,112593.483210,138.375553,0.080359,0.063811,0.456332,"1,2,3",0.005370,0.202117,14.814208,1.404555,1.572717,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.467726,"1,2,3"
65809," ",999987.213351,112659.599619,158.887427,0.059876,0.073573,0.320781,"1,3,5",0.003032,0.114108,25.771011,1.322230,1.830183,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.334512,"1,3,5"
65810," ",999902.172917,112330.134279,139.384588,0.057905,0.064980,0.437366,"1,2,3",0.001318,0.049596,15.210303,0.309468,0.412850,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.445942,"1,2,3"
65819," ",999834.719220,112676.109875,140.229884,0.064013,0.077723,0.455237,"1,2,3",0.004201,0.158128,15.205977,0.986794,1.211576,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466239,"1,2,3"
65825," ",1000109.309165,112297.951634,139.058156,0.070248,0.069201,0.437231,"1,2,3",0.003780,0.142267,15.027309,0.937138,1.059865,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.448213,"1,2,3"
65832," ",999844.160482,112691.530040,141.646672,0.063224,0.080397,0.456099,"1,2,3",0.002142,0.080632,15.196206,0.647168,0.899136,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.467427,"1,2,3"
65834," ",999744.083608,112639.544864,136.734415,0.075987,0.072418,0.456188,"1,2,3",0.006583,0.247776,15.184389,1.212261,1.475538,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.468109,"1,2,3"
65835," ",1000102.840296,112593.792236,137.681099,0.069657,0.063890,0.450591,"1,2,3",0.006332,0.238318,14.966959,1.594315,2.054577,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460398,"1,2,3"
65844," ",999966.172393,112560.689002,139.957490,0.057622,0.060748,0.442833,"1,2,3",0.004304,0.161976,15.221140,0.850829,1.155051,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450680,"1,2,3"
65848," ",999973.758648,112617.451746,158.147755,0.058553,0.068212,0.439611,"1,2,3",0.004547,0.171138,15.320270,1.506744,1.768846,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.448708,"1,2,3"
65855," ",1000118.105944,112588.814484,138.015980,0.071812,0.063264,0.450851,"1,2,3",0.008805,0.331386,14.942249,1.630559,2.061045,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460897,"1,2,3"
65857," ",999677.823518,112686.307400,141.453377,0.087958,0.080949,0.462315,"1,2,3",0.002503,0.094214,15.134101,0.977013,1.217634,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477519,"1,2,3"
65859," ",999991.283549,112587.622709,143.302689,0.058776,0.063634,0.443413,"1,2,3",0.004183,0.157455,15.202354,1.133263,1.351233,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.451795,"1,2,3"
65860," ",999855.975735,112705.785165,140.189346,0.062275,0.082874,0.458162,"1,2,3",0.003224,0.121346,15.163307,0.881657,0.993209,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.469743,"1,2,3"
65864," ",999937.252059,112720.653795,138.714532,0.058524,0.085106,0.460575,"1,2,3",0.002240,0.084292,15.072146,0.474561,0.543691,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.472014,"1,2,3"
65865," ",999829.015688,112679.216140,139.119224,0.064642,0.078283,0.456189,"1,2,3",0.004492,0.169081,15.191923,0.825023,1.001901,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.467349,"1,2,3"
65867," ",999759.000275,112390.192920,142.301418,0.073008,0.059825,0.439996,"1,2,3",0.001954,0.073557,15.211614,0.352931,0.432046,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450006,"1,2,3"
65873," ",1000108.844206,112511.678830,139.296240,0.057153,0.063041,0.552513,"2,3,4",0.003754,0.141277,13.628962,0.744592,0.972106,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.559027,"2,3,4"
65875," ",1000135.261971,112375.616197,141.610924,0.058965,0.056219,0.548624,"2,3,4",0.002215,0.083352,13.652089,0.464864,0.568142,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.554640,"2,3,4"
65884," ",999751.185564,112640.585465,142.619505,0.074897,0.072676,0.453647,"1,2,3",0.006858,0.258130,15.235847,1.469501,1.956155,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465497,"1,2,3"
65900," ",999896.794311,112577.768178,140.915816,0.058502,0.062979,0.444593,"1,2,3",0.005605,0.210946,15.268058,1.609945,1.702304,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.452827,"1,2,3"
65902," ",999801.328529,112546.409608,162.016844,0.067594,0.061665,0.438023,"1,2,3",0.005406,0.203456,15.466472,1.034847,1.378900,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.447477,"1,2,3"
65905," ",1000177.651656,112571.842503,138.402079,0.081373,0.061327,0.454096,"1,2,3",0.006353,0.239124,14.825375,1.495835,1.994741,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465387,"1,2,3"
65909," ",999970.258659,112556.535163,139.051174,0.057702,0.060310,0.442928,"1,2,3",0.005751,0.216446,15.212386,1.266409,1.694573,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450724,"1,2,3"
65910," ",999892.577810,112496.647103,140.145599,0.058364,0.056780,0.440066,"1,2,3",0.005141,0.193479,15.289625,1.215685,1.514314,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.447536,"1,2,3"
65913," ",999835.384862,112508.602564,139.126214,0.062945,0.057660,0.442534,"1,2,3",0.002820,0.106125,15.282330,0.548705,0.685984,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450692,"1,2,3"
65925," ",999588.172001,112315.252585,150.504141,0.096363,0.060880,0.387130,"1,2,4",0.007001,0.263511,14.878800,1.825699,1.916869,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.403561,"1,2,4"
65932," ",999707.053915,112392.928255,140.210868,0.081606,0.060029,0.442960,"1,2,3",0.001476,0.055543,15.133306,0.373660,0.388097,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.454397,"1,2,3"
65936," ",1000116.223362,112312.300879,141.138539,0.057577,0.063218,0.550530,"2,3,4",0.001946,0.073231,13.603691,0.352167,0.456686,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.557131,"2,3,4"
65937," ",999640.241945,112541.884346,135.942317,0.094303,0.061662,0.454358,"1,2,3",0.004651,0.175067,15.078993,1.379523,1.875708,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.468120,"1,2,3"
65944," ",999955.828953,112333.453466,141.107170,0.057108,0.064417,0.435669,"1,2,3",0.004462,0.167952,15.215439,1.090116,1.403324,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.444093,"1,2,3"
65945," ",999758.190298,112296.896531,139.336068,0.070409,0.060167,0.380299,"1,2,4",0.005599,0.210749,15.085929,1.531432,1.596759,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.391414,"1,2,4"
65946," ",999782.750574,112681.617632,139.817216,0.070476,0.079099,0.457565,"1,2,3",0.003737,0.140645,15.193784,1.223829,1.451248,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.469670,"1,2,3"
65953," ",999757.742710,112395.112185,143.194655,0.070313,0.056720,0.377311,"1,2,4",0.005370,0.202098,15.217926,1.485834,1.665531,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.387975,"1,2,4"
65959," ",999906.635475,112320.895418,139.562961,0.057750,0.066148,0.437359,"1,2,3",0.005880,0.221290,15.203623,1.197662,1.571767,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.446087,"1,2,3"
65962," ",999953.608128,112469.620601,138.916707,0.056884,0.057692,0.374234,"1,2,4",0.001688,0.063525,15.251917,0.521048,0.657001,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.382904,"1,2,4"
65972," ",999957.176099,112340.905709,140.901736,0.056910,0.056604,0.371701,"1,2,4",0.005734,0.215814,15.221002,1.122818,1.418466,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.380269,"1,2,4"
65977," ",999952.544924,112573.742555,138.777118,0.057422,0.062147,0.444465,"1,2,3",0.008161,0.307154,15.215501,1.741684,1.934298,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.452447,"1,2,3"
65985," ",999961.896855,112557.196397,137.649351,0.057473,0.060390,0.443672,"1,2,3",0.005747,0.216309,15.208878,1.220340,1.630692,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.451437,"1,2,3"
65989," ",999695.018397,112645.297207,139.084651,0.084473,0.073840,0.458150,"1,2,3",0.002944,0.110793,15.158599,1.056726,1.429390,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.471688,"1,2,3"
65991," ",999584.763975,112334.145905,136.552568,0.105572,0.066754,0.453780,"1,2,3",0.007335,0.276062,14.794475,1.371446,1.869360,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.470656,"1,2,3"
65999," ",999970.693338,112365.167726,145.091381,0.065511,0.057298,0.547715,"2,3,4",0.003168,0.119221,13.659133,0.623635,0.811672,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.554587,"2,3,4"
66000," ",1000058.578700,112435.071721,139.947303,0.061181,0.055835,0.371634,"1,2,4",0.004720,0.177658,15.152252,0.943181,1.109614,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.380753,"1,2,4"
66020," ",999631.204556,112526.552608,136.703629,0.096035,0.060644,0.453652,"1,2,3",0.005470,0.205865,15.066240,1.140301,1.534002,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.467655,"1,2,3"
66023," ",999662.989994,112646.438263,144.647927,0.090472,0.074542,0.457938,"1,2,3",0.005161,0.194250,15.166911,1.292942,1.790782,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.472704,"1,2,3"
66026," ",999908.143567,112588.282671,140.045683,0.058077,0.064110,0.445575,"1,2,3",0.006344,0.238753,15.251800,1.217675,1.482498,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453894,"1,2,3"
66033," ",999785.944529,112290.193077,137.491729,0.069203,0.070937,0.442266,"1,2,3",0.004606,0.173367,15.088427,0.922312,1.286987,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453233,"1,2,3"
66039," ",999821.387130,112330.254870,139.830264,0.064550,0.065312,0.439161,"1,2,3",0.006953,0.261705,15.187237,1.439887,1.733625,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.448659,"1,2,3"
66047," ",999851.619506,112502.612457,141.534454,0.060801,0.060603,0.377770,"1,2,4",0.007151,0.269161,15.304491,1.396139,1.855406,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.387402,"1,2,4"
66055," ",999939.779549,112733.553951,139.213408,0.058647,0.087602,0.462230,"1,2,3",0.001854,0.069769,15.053071,0.486732,0.547270,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.474099,"1,2,3"
66060," ",999841.295070,112419.465402,138.352014,0.061450,0.056278,0.375961,"1,2,4",0.002494,0.093864,15.256071,0.610425,0.746952,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.385084,"1,2,4"
66065," ",1000175.486767,112551.503374,138.533149,0.080917,0.059356,0.451242,"1,2,3",0.006475,0.243684,14.851175,1.396667,1.863183,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462267,"1,2,3"
66084," ",999864.763517,112454.750269,145.100507,0.059870,0.057490,0.373726,"1,2,4",0.004283,0.161192,15.330734,1.018805,1.425359,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.382832,"1,2,4"
66090," ",999703.805980,112688.226632,137.900159,0.083230,0.080934,0.462486,"1,2,3",0.004537,0.170778,15.118999,1.088407,1.483193,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476834,"1,2,3"
66097," ",1000006.643914,112351.948524,153.502451,0.077990,0.056075,0.463277,"3,4,5",0.004809,0.180996,13.250315,1.111181,1.454380,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.473130,"3,4,5"
